wyscout_name,search_name,fm_name,fm_id,fm_team,match_score,face_url,wyscout_teams
D. Aimar,Darío Javier Aimar Álvarez,Darío Aimar,86050954,,95,https://sortitoutsi.b-cdn.net/uploads/face/face_86050954.png,Liga Deportiva Universitaria de Quito
D. Arcila,Daniel Felipe Arcila Rojas,Daniel Arcila,2000171508,Club León,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000171508.png,León|Envigado FC
D. Armas,Diego Andrés Armas Benavides,Diego Armas,86012191,Orense Sporting Club,95,https://sortitoutsi.b-cdn.net/uploads/face/face_86012191.png,Orense|Orense SC
D. Asprilla,Dairon Estibens Asprilla Rivas,Dairon Asprilla,76023693,Atlético Nacional S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76023693.png,Atlético Nacional|Club Atlético Nacional
D. Bagui,Diogo Osmar Bagüí Tobar,Diogo Bagüí,2000190832,Club Tijuana Xoloitzcuintles de Caliente,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000190832.png,Club Tijuana|CS Emelec
D. Banguero,Danovis Banguero Lerma,Danovis Banguero,76016174,Azul y Blanco Millonarios Fútbol Club S. A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76016174.png,Millonarios|Millonarios FC
D. Batallini,Damián Iván Batallini,Damián Batallini,14129251,Club Bolívar,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14129251.png,Instituto AC Córdoba|Bolívar
D. Bessa,D. Bessa,Diogo Bessa,83111540,Vilaverdense Futebol Clube,95,https://sortitoutsi.b-cdn.net/uploads/face/face_83111540.png,Al Bataeh
D. Bobadilla,Damián Josué Bobadilla Benítez,Damián Bobadilla,2000084596,São Paulo Futebol Clube,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000084596.png,São Paulo|São Paulo FC
D. Bocanegra,Daniel Eduardo Bocanegra Ortíz,Daniel Bocanegra,76001281,,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76001281.png,América de Cali
D. Cabezas,Danny Alejandro Cabezas Bazán,Danny Cabezas,14081000,Manta Fútbol Club,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14081000.png,Manta|Manta FC
D. Camacho,Davis Darío Camacho Navarrete,Davis Camacho,2000015442,Cumbayá Fútbol Club,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000015442.png,Chacaritas|CD Tecnico Universitario|UTC Cajamarca
D. Castillo,Diego Andrés Castillo Mosquera,Diego Castillo,76065605,Bogotá Fútbol Club S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76065605.png,AD Pasto|Deportivo Pasto
D. Cataño,Daniel Felipe Cataño Torres,Daniel Cataño,76016360,El Equipo del Pueblo S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76016360.png,Bolívar|Millonarios FC
D. Chávez,Diego Gabriel Chávez,Diego Chávez,14185019,Club Profesional Deportivo Pasto S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14185019.png,Deportivo Pasto|CA Bucaramanga
D. Clavijo,Daniel Emiliano Clavijo Romero,Emiliano Clavijo,86066178,Club Deportivo Universidad Católica del Ecuador,95,https://sortitoutsi.b-cdn.net/uploads/face/face_86066178.png,CD Universidad Católica del Ecuador|Universidad Católica
D. Coelho,Diego Martín Coelho Díaz,Diego Coelho,78087178,Audax Italiano,95,https://sortitoutsi.b-cdn.net/uploads/face/face_78087178.png,Club de Deportes Cobresal|Cobresal
D. Céspedes,Diego Andrés Céspedes Maturana,Diego Céspedes,75049681,Ñublense,95,https://sortitoutsi.b-cdn.net/uploads/face/face_75049681.png,Club de Deportes Cobresal|Cobresal
D. Fernández,Damián Ariel Fernández,Damián Fernández,14222102,Club Social y Deportivo Defensa y Justicia,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14222102.png,Club Social y Deportivo Defensa y Justicia|Club Atlético Vélez Sarsfield|Defensa y Justicia
D. Giraldo,Daniel Eduardo Giraldo Cárdenas,Daniel Giraldo,76016464,Club Profesional Deportivo Cali S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76016464.png,Deportivo Cali|Juventude RS
D. Glaby,Dylan Emanuel Glaby,Dylan Glaby,14077422,Coquimbo Unido,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14077422.png,Coquimbo Unido|Club Atlético Central Córdoba
D. González,Diego Hernán González,Diego González,14003064,,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14003064.png,Universidad Católica|CA San Martín de San Juan
D. Guzmán,Diogo Agustín Guzmán,Diogo Guzmán,2000183886,Montevideo City Torque,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000183886.png,Torque|Montevideo City Torque
D. Herazo,Diego Fernando Herazo Moreno,Diego Herazo,76045246,Club Atlético San Lorenzo de Almagro,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76045246.png,San Lorenzo|Club Nacional de Football
D. Hernández,Diego Manuel Hernández González,Diego Hernández,2000022936,Clube do Remo,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000022936.png,Botafogo|Clube do Remo|Águilas Doradas
D. Herrera,Daniel Ezequiel Herrera,Daniel Herrera,2000059753,Club Atlético San Lorenzo de Almagro,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000059753.png,Club Atlético San Lorenzo de Almagro|San Lorenzo
D. Jiménez,Juan David Jiménez Alvarado,Juan David Jiménez,76043684,Manta Fútbol Club,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76043684.png,CD Tecnico Universitario|Manta
D. Londoño,Daniel Londoño Castañeda,Daniel Londoño,76033258,El Equipo del Pueblo S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76033258.png,Medellín|Independiente Medellin
D. Lozano,Dylan Stiven Lozano Chica,Dylan Lozano,2000126756,Talento Dorado S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000126756.png,Rionegro Aguilas|Águilas Doradas
D. Luna,Danny Gabriel Luna Morán,Danny Luna,86018926,Sociedad Deportiva Aucas,95,https://sortitoutsi.b-cdn.net/uploads/face/face_86018926.png,Aucas|Vinotinto de Ecuador FC
D. López,Darwin Guillermo López Tobías,Darwin López,76022073,Jaguares Fútbol Club S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76022073.png,Jaguares de Córdoba|CSD Macara
D. Martínez,Diego Hermes Martínez,Diego Martínez,14023368,Club Social y Deportivo Madryn,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14023368.png,Atlético Tucumán|Club Social y Deportivo Madryn
D. Mera,Daniel Alejandro Mera Choco,Daniel Mera,76058584,Unión Magdalena S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76058584.png,Real Cartagena|AD Unión Magdalena
D. Miloc,Dardo Federico Miloc,Dardo Miloc,14021869,Club Atlético Barracas Central,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14021869.png,CA Barracas Central|Barracas Central
D. Moreno,Diego Fernando Moreno Quintero,Diego Moreno,76040832,El Equipo del Pueblo S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76040832.png,Medellín|Once Caldas|Independiente Medellin
D. Morosini,Ángel David Morosini Pereira,David Morosini,2000177091,Club Atlético Juventud (Las Piedras),95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000177091.png,Juventud|CA Juventud
D. Mosquera,Jorge Duván Mosquera Campaña,Duván Mósquera,76065551,AC Bellinzona,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76065551.png,Club Llaneros SA|Real Cartagena|Unión Magdalena
D. Núñez,Diego Nicolas Núñez de León,Diego Núñez,2000133951,Colón Fútbol Club,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000133951.png,Miramar Misiones|Club Sportivo Miramar Misiones
D. Orellana,Diego Felipe Andrés Orellana Medina,Diego Orellana,75017069,Deportes Iquique,95,https://sortitoutsi.b-cdn.net/uploads/face/face_75017069.png,Deportes Iquique|Club Deportes Iquique
D. Ortíz,Derlis Ramón Ortíz Silvero,Derlis Ortiz,79036402,Encarnación Fútbol Club,95,https://sortitoutsi.b-cdn.net/uploads/face/face_79036402.png,Club Atlético Alvarado Mar del Plata|Unión Magdalena
D. Oyarzún,Diego Alejandro Oyarzún Carrasco,Diego Oyarzún,75033773,Everton de Viña del Mar,95,https://sortitoutsi.b-cdn.net/uploads/face/face_75033773.png,Everton de Viña del Mar|Everton
D. Patiño,Daniel Alberto Patiño Mencias,Daniel Patiño,78084674,Club Deportivo El Nacional,95,https://sortitoutsi.b-cdn.net/uploads/face/face_78084674.png,El Nacional|SD Aucas
D. Pazmiño,Darío Fabián Pazmiño Daza,Darío Pazmiño,86073502,Al-Talaba Sports Club,95,https://sortitoutsi.b-cdn.net/uploads/face/face_86073502.png,El Nacional|Al Talaba
D. Piña,Daniel Aldair Piña Torres,Daniel Piña,2000145447,Audax Italiano,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000145447.png,Audax Club Sportivo Italiano|Audax Italiano
D. Polanco,Daniel Eduardo Polanco García,Daniel Polanco,2000157750,Internacional de Bogotá,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000157750.png,CD La Equidad
D. Quintero,Carlos Darwin Quintero Villalba,Darwin Quintero,8835347,Azul y Blanco Millonarios Fútbol Club S. A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_8835347.png,Millonarios|Deportivo Pereira|Manta|Llaneros
D. Quiñones,Dannovi Quiñones Quiñones,Dannovi Quiñónes,2000006273,Internacional de Bogotá,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000006273.png,CD La Equidad|Inter Bogotá
D. Quiñónes,D. Quiñónes,Daniel Quiñones,2000222746,,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000222746.png,Once Caldas
D. Ramírez,Delio Ángel Ramírez Raigosa,Delio Ramírez,76069062,Deportivo Boyacá Chicó Fútbol Club S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76069062.png,Boyacá Chicó
D. Reasco,Djorkaeff Neicer Reasco González,Djorkaeff Reasco,86051909,Club Deportivo Independiente del Valle,95,https://sortitoutsi.b-cdn.net/uploads/face/face_86051909.png,El Nacional|Independiente del Valle
D. Romero,Daykol Alejandro Romero Padilla,Daykol Romero,2000015349,Club Deportivo Independiente del Valle,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000015349.png,CD Universidad Católica del Ecuador|Liverpool|Tigre|Independiente del Valle
D. Ruiz,Daniel Felipe Ruiz Rivera,Daniel Ruiz,76062743,CSKA Moscow,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76062743.png,CSKA Moskva|Millonarios FC
D. Silva,D. Silva,Diego Silva,19202455,Associação Atlética Batel SAF,95,https://sortitoutsi.b-cdn.net/uploads/face/face_19202455.png,Millonarios|Chungnam Asan
D. Sosa,Diego Alejandro Sosa,Diego Sosa,14136380,Instituto Atlético Central Córdoba,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14136380.png,Instituto|CA Tigre
D. Torres,Diego Joel Torres Garcete,Diego Torres,79036707,Chadormalu Cultural and Sport Club‌,95,https://sortitoutsi.b-cdn.net/uploads/face/face_79036707.png,Amazonas|Amazonas FC
D. Ulloa,Diego Ismael Ulloa Nuñez,Diego Ulloa,2000114719,Colo Colo,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000114719.png,Colo Colo|CD Unión La Calera
D. Valencia,Diego Martín Valencia Morello,Diego Valencia,75044451,Universidad Católica,95,https://sortitoutsi.b-cdn.net/uploads/face/face_75044451.png,CD Universidad Católica|América de Cali|Universidad Católica|Envigado
D. Vera,Dixon Jair Vera Rodríguez,Dixon Vera,2000074052,Athletic Club SAF (MG),95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000074052.png,CD Tecnico Universitario|Athletic Club
D. Vergara,Duván Andrés Vergara Hernández,Duván Vergara,76043626,Racing Club de Avellaneda,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76043626.png,América de Cali|Racing Club|Racing Club de Avellaneda
D. Victoria,Dewar Steven Victoria Palacios,Dewar Victoria,2000007224,Azul y Blanco Millonarios Fútbol Club S. A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000007224.png,Millonarios|Millonarios FC
DG,Douglas da Silva Teixeira,Douglas Teixeira,19409737,Avaí Futebol Clube,95,https://sortitoutsi.b-cdn.net/uploads/face/face_19409737.png,São Luiz|Avaí Futebol Clube|Avaí
Damián Oscar Lemos,Damián Oscar Lemos,Damián Lemos,14010959,Club Agropecuario Argentino de Carlos Casares,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14010959.png,Club Argentino Agropecuario de Carlos Casares
Daniel Alejandro Rivera Garzón,Daniel Alejandro Rivera Garzón,Daniel Rivera,76058144,Club Deportivo Popular Junior F.C. S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76058144.png,Club Deportivo Junior FC
David Eduardo Achucarro Trinidad,David Eduardo Achucarro Trinidad,David Achucarro,14023215,Real Pilar Fútbol Club,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14023215.png,CA Talleres Remedios de Escalada
Diego Andrés Mendoza Benítez,Diego Andrés Mendoza Benítez,Diego Mendoza,76063103,Sociedad Deportivo Pereira F.C. S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76063103.png,CD Alianza Petrolera
Diego Armando Ruíz De La Rosa,Diego Armando Ruíz De La Rosa,Diego Ruiz,76051213,Deportivo Boyacá Chicó Fútbol Club S.A.,95,https://sortitoutsi.b-cdn.net/uploads/face/face_76051213.png,Fortaleza CEIF FC
Diego Ezequiel Aguirre,Diego Ezequiel Aguirre,Diego Aguirre,14061377,Club Social y Deportivo Merlo,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14061377.png,CA Defensores Unidos
Diego Gustavo Mondino,Diego Gustavo Mondino,Diego Mondino,14164872,Club Atlético Gimnasia y Esgrima de Mendoza,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14164872.png,Atlético Gimnasia y Esgrima de Mendoza
Diego Hernán Crego Mayans,Diego Hernán Crego Mayans,Diego Crego,14223795,Club Sportivo Independiente Rivadavia,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14223795.png,Club Social y Deportivo Madryn
Diego Miticov,Diego Miticov,Miticov,19398957,Betim Futebol,95,https://sortitoutsi.b-cdn.net/uploads/face/face_19398957.png,Betim
Diogo de Oliveira,Diogo de Oliveira Barbosa,Diogo Oliveira,78106096,Daejeon Hana Citizen FC,95,https://sortitoutsi.b-cdn.net/uploads/face/face_78106096.png,Paysandu|Plaza Colonia|Paysandu SC
Dionel Misael Tarón,Dionel Misael Tarón,Misael Tarón,14225833,Club Ferro Carril Oeste,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14225833.png,CSyD Tristán Suárez
Douglas Pelé,Douglas da Silva Santos,Douglas Silva,2000088351,Athletic Club SAF (MG),95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000088351.png,Athletic Club|Athletic Club (Minas Gerais)
Dudu Kogitzki,Dudu Kogitzki,Dudu,2000218052,Clube Athlético Paranaense,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000218052.png,Athletico Paranaense
Duilio Hernán Zuliani Quiroga,Duilio Hernán Zuliani Quiroga,Hernán Zuliani,2000112963,Club Atlético San Martín de San Juan,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000112963.png,CA San Martín de Tucumán
E. Agüero,Eduardo Gabriel Agüero Ruiz,Eduardo Agüero,2000165903,Montevideo City Torque,95,https://sortitoutsi.b-cdn.net/uploads/face/face_2000165903.png,Torque|Montevideo City Torque
E. Almendra,Agustín Ezequiel Almendra,Agustín Almendra,14180898,Deportivo Necaxa,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14180898.png,Necaxa|Racing Club de Avellaneda
E. Amor,Emiliano Javier Amor,Emiliano Amor,14080997,Club Social y Deportivo Defensa y Justicia,95,https://sortitoutsi.b-cdn.net/uploads/face/face_14080997.png,CSD Colo Colo|Colo Colo
E. Ancheta,Emiliano Ancheta Da Rosa,Emiliano Ancheta,78091716,Club Nacional de Football,95,https://sortitoutsi.b-cdn.net/uploads/face/face_78091716.png,Club Nacional de Football|Nacional
